# Extraterrestrial solar spectral irradiance at 1 AU. Columns: wavelength in MICROMETRES,
# spectral irradiance in W m-2 um-1.
#
# STATUS: MODELLED, NOT MEASURED. This is a 5778 K Planck exitance normalised so that its
# integral over 0.3-20.0 um is the 1361 W m-2 solar constant -- the standard
# effective-temperature model of the sun, NOT the ASTM E-490 tabulated standard. Do not cite it
# as E-490. ADR 0064 records why (no network on the authoring machine; inventing digits under a
# standard's name is worse than a model that says what it is) and how to swap the real table in:
# drop an E-490 CSV here in the same two columns, and nothing else in the repository changes.
#
# Expected error: a few percent above ~0.7 um, which is where every band this simulator
# configures lives, and badly wrong in the ultraviolet -- this model puts 9.1 % of the
# constant below 0.4 um against a real ~8 %. irsim.radiometry.solar therefore REFUSES a spectral
# response reaching below 0.7 um rather than quietly integrating the wrong region.
#
# Model band fractions (recorded so that swapping in E-490 shows exactly what moved):
#   UV  0.30-0.40:   123.78 W m-2 ( 9.09 %)
#   VIS 0.40-0.70:   512.61 W m-2 (37.66 %)
#   NIR 0.75-1.00:   251.52 W m-2 (18.48 %)
#   SWIR 0.90-1.70:   354.59 W m-2 (26.05 %)
#   MWIR 3.0-5.0 :    22.47 W m-2 ( 1.65 %)
#   LWIR 7.5-13.5:     1.90 W m-2 ( 0.14 %)

# Generated by scripts/generate_solar_spectra.py on 2026-09-15 (roadmap M11.3).
wavelength_um,irradiance_w_m2_um
10.4580,2.475183e-01
10.4600,2.473349e-01
10.4620,2.471516e-01
10.4640,2.469686e-01
10.4660,2.467857e-01
10.4680,2.466030e-01
10.4700,2.464204e-01
10.4720,2.462380e-01
10.4740,2.460558e-01
10.4760,2.458738e-01
10.4780,2.456919e-01
10.4800,2.455102e-01
10.4820,2.453286e-01
10.4840,2.451473e-01
10.4860,2.449661e-01
10.4880,2.447850e-01
10.4900,2.446042e-01
10.4920,2.444234e-01
10.4940,2.442429e-01
10.4960,2.440625e-01
10.4980,2.438823e-01
10.5000,2.437023e-01
10.5020,2.435224e-01
10.5040,2.433427e-01
10.5060,2.431632e-01
10.5080,2.429838e-01
10.5100,2.428046e-01
10.5120,2.426255e-01
10.5140,2.424467e-01
10.5160,2.422679e-01
10.5180,2.420894e-01
10.5200,2.419110e-01
10.5220,2.417328e-01
10.5240,2.415547e-01
10.5260,2.413768e-01
10.5280,2.411991e-01
10.5300,2.410215e-01
10.5320,2.408441e-01
10.5340,2.406669e-01
10.5360,2.404898e-01
10.5380,2.403129e-01
10.5400,2.401361e-01
10.5420,2.399595e-01
10.5440,2.397831e-01
10.5460,2.396068e-01
10.5480,2.394307e-01
10.5500,2.392548e-01
10.5520,2.390790e-01
10.5540,2.389034e-01
10.5560,2.387279e-01
10.5580,2.385526e-01
10.5600,2.383775e-01
10.5620,2.382025e-01
10.5640,2.380277e-01
10.5660,2.378530e-01
10.5680,2.376786e-01
10.5700,2.375042e-01
10.5720,2.373300e-01
10.5740,2.371560e-01
10.5760,2.369822e-01
10.5780,2.368085e-01
10.5800,2.366349e-01
10.5820,2.364615e-01
10.5840,2.362883e-01
10.5860,2.361153e-01
10.5880,2.359424e-01
10.5900,2.357696e-01
10.5920,2.355970e-01
10.5940,2.354246e-01
10.5960,2.352523e-01
10.5980,2.350802e-01
10.6000,2.349082e-01
10.6020,2.347364e-01
10.6040,2.345648e-01
10.6060,2.343933e-01
10.6080,2.342220e-01
10.6100,2.340508e-01
10.6120,2.338798e-01
10.6140,2.337089e-01
10.6160,2.335382e-01
10.6180,2.333677e-01
10.6200,2.331973e-01
10.6220,2.330270e-01
10.6240,2.328570e-01
10.6260,2.326870e-01
10.6280,2.325173e-01
10.6300,2.323476e-01
10.6320,2.321782e-01
10.6340,2.320089e-01
10.6360,2.318397e-01
10.6380,2.316707e-01
10.6400,2.315019e-01
10.6420,2.313332e-01
10.6440,2.311646e-01
10.6460,2.309962e-01
10.6480,2.308280e-01
10.6500,2.306599e-01
10.6520,2.304920e-01
10.6540,2.303242e-01
10.6560,2.301566e-01
10.6580,2.299891e-01
10.6600,2.298218e-01
10.6620,2.296546e-01
10.6640,2.294876e-01
10.6660,2.293208e-01
10.6680,2.291540e-01
10.6700,2.289875e-01
10.6720,2.288211e-01
10.6740,2.286548e-01
10.6760,2.284887e-01
10.6780,2.283228e-01
10.6800,2.281570e-01
10.6820,2.279913e-01
10.6840,2.278258e-01
10.6860,2.276604e-01
10.6880,2.274952e-01
10.6900,2.273302e-01
10.6920,2.271653e-01
10.6940,2.270005e-01
10.6960,2.268359e-01
10.6980,2.266715e-01
10.7000,2.265071e-01
10.7020,2.263430e-01
10.7040,2.261790e-01
10.7060,2.260151e-01
10.7080,2.258514e-01
10.7100,2.256878e-01
10.7120,2.255244e-01
10.7140,2.253611e-01
10.7160,2.251980e-01
10.7180,2.250351e-01
10.7200,2.248722e-01
10.7220,2.247095e-01
10.7240,2.245470e-01
10.7260,2.243846e-01
10.7280,2.242224e-01
10.7300,2.240603e-01
10.7320,2.238983e-01
10.7340,2.237365e-01
10.7360,2.235749e-01
10.7380,2.234134e-01
10.7400,2.232520e-01
10.7420,2.230908e-01
10.7440,2.229297e-01
10.7460,2.227688e-01
10.7480,2.226080e-01
10.7500,2.224474e-01
10.7520,2.222869e-01
10.7540,2.221265e-01
10.7560,2.219663e-01
10.7580,2.218063e-01
10.7600,2.216464e-01
10.7620,2.214866e-01
10.7640,2.213270e-01
10.7660,2.211675e-01
10.7680,2.210082e-01
10.7700,2.208490e-01
10.7720,2.206899e-01
10.7740,2.205310e-01
10.7760,2.203722e-01
10.7780,2.202136e-01
10.7800,2.200551e-01
10.7820,2.198968e-01
10.7840,2.197386e-01
10.7860,2.195805e-01
10.7880,2.194226e-01
10.7900,2.192649e-01
10.7920,2.191072e-01
10.7940,2.189497e-01
10.7960,2.187924e-01
10.7980,2.186352e-01
10.8000,2.184781e-01
10.8020,2.183212e-01
10.8040,2.181644e-01
10.8060,2.180078e-01
10.8080,2.178513e-01
10.8100,2.176949e-01
10.8120,2.175387e-01
10.8140,2.173826e-01
10.8160,2.172267e-01
10.8180,2.170709e-01
10.8200,2.169152e-01
10.8220,2.167597e-01
10.8240,2.166043e-01
10.8260,2.164491e-01
10.8280,2.162940e-01
10.8300,2.161390e-01
10.8320,2.159842e-01
10.8340,2.158295e-01
10.8360,2.156750e-01
10.8380,2.155205e-01
10.8400,2.153663e-01
10.8420,2.152121e-01
10.8440,2.150581e-01
10.8460,2.149043e-01
10.8480,2.147506e-01
10.8500,2.145970e-01
10.8520,2.144435e-01
10.8540,2.142902e-01
10.8560,2.141370e-01
10.8580,2.139840e-01
10.8600,2.138311e-01
10.8620,2.136783e-01
10.8640,2.135257e-01
10.8660,2.133732e-01
10.8680,2.132209e-01
10.8700,2.130687e-01
10.8720,2.129166e-01
10.8740,2.127646e-01
10.8760,2.126128e-01
10.8780,2.124611e-01
10.8800,2.123096e-01
10.8820,2.121582e-01
10.8840,2.120069e-01
10.8860,2.118558e-01
10.8880,2.117048e-01
10.8900,2.115539e-01
10.8920,2.114032e-01
10.8940,2.112526e-01
10.8960,2.111021e-01
10.8980,2.109518e-01
10.9000,2.108016e-01
10.9020,2.106515e-01
10.9040,2.105016e-01
10.9060,2.103518e-01
10.9080,2.102021e-01
10.9100,2.100526e-01
10.9120,2.099032e-01
10.9140,2.097539e-01
10.9160,2.096048e-01
10.9180,2.094558e-01
10.9200,2.093069e-01
10.9220,2.091582e-01
10.9240,2.090096e-01
10.9260,2.088611e-01
10.9280,2.087128e-01
10.9300,2.085646e-01
10.9320,2.084165e-01
10.9340,2.082686e-01
10.9360,2.081207e-01
10.9380,2.079731e-01
10.9400,2.078255e-01
10.9420,2.076781e-01
10.9440,2.075308e-01
10.9460,2.073836e-01
10.9480,2.072366e-01
10.9500,2.070897e-01
10.9520,2.069429e-01
10.9540,2.067963e-01
10.9560,2.066498e-01
10.9580,2.065034e-01
10.9600,2.063571e-01
10.9620,2.062110e-01
10.9640,2.060650e-01
10.9660,2.059192e-01
10.9680,2.057734e-01
10.9700,2.056278e-01
10.9720,2.054824e-01
10.9740,2.053370e-01
10.9760,2.051918e-01
10.9780,2.050467e-01
10.9800,2.049017e-01
10.9820,2.047569e-01
10.9840,2.046122e-01
10.9860,2.044676e-01
10.9880,2.043232e-01
10.9900,2.041788e-01
10.9920,2.040346e-01
10.9940,2.038906e-01
10.9960,2.037466e-01
10.9980,2.036028e-01
11.0000,2.034591e-01
11.0020,2.033156e-01
11.0040,2.031721e-01
11.0060,2.030288e-01
11.0080,2.028856e-01
11.0100,2.027426e-01
11.0120,2.025996e-01
11.0140,2.024568e-01
11.0160,2.023142e-01
11.0180,2.021716e-01
11.0200,2.020292e-01
11.0220,2.018869e-01
11.0240,2.017447e-01
11.0260,2.016027e-01
11.0280,2.014607e-01
11.0300,2.013189e-01
11.0320,2.011772e-01
11.0340,2.010357e-01
11.0360,2.008943e-01
11.0380,2.007530e-01
11.0400,2.006118e-01
11.0420,2.004707e-01
11.0440,2.003298e-01
11.0460,2.001890e-01
11.0480,2.000483e-01
11.0500,1.999077e-01
11.0520,1.997673e-01
11.0540,1.996270e-01
11.0560,1.994868e-01
11.0580,1.993467e-01
11.0600,1.992068e-01
11.0620,1.990670e-01
11.0640,1.989273e-01
11.0660,1.987877e-01
11.0680,1.986482e-01
11.0700,1.985089e-01
11.0720,1.983697e-01
11.0740,1.982306e-01
11.0760,1.980916e-01
11.0780,1.979528e-01
11.0800,1.978140e-01
11.0820,1.976754e-01
11.0840,1.975370e-01
11.0860,1.973986e-01
11.0880,1.972604e-01
11.0900,1.971222e-01
11.0920,1.969842e-01
11.0940,1.968464e-01
11.0960,1.967086e-01
11.0980,1.965710e-01
11.1000,1.964335e-01
11.1020,1.962961e-01
11.1040,1.961588e-01
11.1060,1.960216e-01
11.1080,1.958846e-01
11.1100,1.957477e-01
11.1120,1.956109e-01
11.1140,1.954742e-01
11.1160,1.953377e-01
11.1180,1.952012e-01
11.1200,1.950649e-01
11.1220,1.949287e-01
11.1240,1.947926e-01
11.1260,1.946566e-01
11.1280,1.945208e-01
11.1300,1.943851e-01
11.1320,1.942495e-01
11.1340,1.941140e-01
11.1360,1.939786e-01
11.1380,1.938434e-01
11.1400,1.937082e-01
11.1420,1.935732e-01
11.1440,1.934383e-01
11.1460,1.933035e-01
11.1480,1.931689e-01
11.1500,1.930343e-01
11.1520,1.928999e-01
11.1540,1.927656e-01
11.1560,1.926314e-01
11.1580,1.924973e-01
11.1600,1.923633e-01
11.1620,1.922295e-01
11.1640,1.920957e-01
11.1660,1.919621e-01
11.1680,1.918286e-01
11.1700,1.916952e-01
11.1720,1.915620e-01
11.1740,1.914288e-01
11.1760,1.912958e-01
11.1780,1.911629e-01
11.1800,1.910301e-01
11.1820,1.908974e-01
11.1840,1.907648e-01
11.1860,1.906323e-01
11.1880,1.905000e-01
11.1900,1.903678e-01
11.1920,1.902356e-01
11.1940,1.901036e-01
11.1960,1.899718e-01
11.1980,1.898400e-01
11.2000,1.897083e-01
11.2020,1.895768e-01
11.2040,1.894454e-01
11.2060,1.893140e-01
11.2080,1.891828e-01
11.2100,1.890518e-01
11.2120,1.889208e-01
11.2140,1.887899e-01
11.2160,1.886592e-01
11.2180,1.885285e-01
11.2200,1.883980e-01
11.2220,1.882676e-01
11.2240,1.881373e-01
11.2260,1.880071e-01
11.2280,1.878770e-01
11.2300,1.877471e-01
11.2320,1.876172e-01
11.2340,1.874875e-01
11.2360,1.873579e-01
11.2380,1.872284e-01
11.2400,1.870990e-01
11.2420,1.869697e-01
11.2440,1.868405e-01
11.2460,1.867115e-01
11.2480,1.865825e-01
11.2500,1.864537e-01
11.2520,1.863249e-01
11.2540,1.861963e-01
11.2560,1.860678e-01
11.2580,1.859394e-01
11.2600,1.858111e-01
11.2620,1.856829e-01
11.2640,1.855549e-01
11.2660,1.854269e-01
11.2680,1.852991e-01
11.2700,1.851713e-01
11.2720,1.850437e-01
11.2740,1.849162e-01
11.2760,1.847888e-01
11.2780,1.846615e-01
11.2800,1.845343e-01
11.2820,1.844072e-01
11.2840,1.842803e-01
11.2860,1.841534e-01
11.2880,1.840267e-01
11.2900,1.839000e-01
11.2920,1.837735e-01
11.2940,1.836471e-01
11.2960,1.835208e-01
11.2980,1.833945e-01
11.3000,1.832685e-01
11.3020,1.831425e-01
11.3040,1.830166e-01
11.3060,1.828908e-01
11.3080,1.827651e-01
11.3100,1.826396e-01
11.3120,1.825141e-01
11.3140,1.823888e-01
11.3160,1.822636e-01
11.3180,1.821384e-01
11.3200,1.820134e-01
11.3220,1.818885e-01
11.3240,1.817637e-01
11.3260,1.816390e-01
11.3280,1.815144e-01
11.3300,1.813899e-01
11.3320,1.812656e-01
11.3340,1.811413e-01
11.3360,1.810171e-01
11.3380,1.808931e-01
11.3400,1.807691e-01
11.3420,1.806453e-01
11.3440,1.805215e-01
11.3460,1.803979e-01
11.3480,1.802744e-01
11.3500,1.801510e-01
11.3520,1.800276e-01
11.3540,1.799044e-01
11.3560,1.797813e-01
11.3580,1.796583e-01
11.3600,1.795354e-01
11.3620,1.794126e-01
11.3640,1.792899e-01
11.3660,1.791674e-01
11.3680,1.790449e-01
11.3700,1.789225e-01
11.3720,1.788003e-01
11.3740,1.786781e-01
11.3760,1.785560e-01
11.3780,1.784341e-01
11.3800,1.783122e-01
11.3820,1.781905e-01
11.3840,1.780688e-01
11.3860,1.779473e-01
11.3880,1.778259e-01
11.3900,1.777045e-01
11.3920,1.775833e-01
11.3940,1.774622e-01
11.3960,1.773412e-01
11.3980,1.772202e-01
11.4000,1.770994e-01
11.4020,1.769787e-01
11.4040,1.768581e-01
11.4060,1.767376e-01
11.4080,1.766172e-01
11.4100,1.764969e-01
11.4120,1.763767e-01
11.4140,1.762566e-01
11.4160,1.761366e-01
11.4180,1.760167e-01
11.4200,1.758969e-01
11.4220,1.757772e-01
11.4240,1.756576e-01
11.4260,1.755382e-01
11.4280,1.754188e-01
11.4300,1.752995e-01
11.4320,1.751803e-01
11.4340,1.750612e-01
11.4360,1.749423e-01
11.4380,1.748234e-01
11.4400,1.747046e-01
11.4420,1.745859e-01
11.4440,1.744673e-01
11.4460,1.743489e-01
11.4480,1.742305e-01
11.4500,1.741122e-01
11.4520,1.739941e-01
11.4540,1.738760e-01
11.4560,1.737580e-01
11.4580,1.736401e-01
11.4600,1.735224e-01
11.4620,1.734047e-01
11.4640,1.732871e-01
11.4660,1.731696e-01
11.4680,1.730523e-01
11.4700,1.729350e-01
11.4720,1.728178e-01
11.4740,1.727007e-01
11.4760,1.725838e-01
11.4780,1.724669e-01
11.4800,1.723501e-01
11.4820,1.722334e-01
11.4840,1.721168e-01
11.4860,1.720003e-01
11.4880,1.718840e-01
11.4900,1.717677e-01
11.4920,1.716515e-01
11.4940,1.715354e-01
11.4960,1.714194e-01
11.4980,1.713035e-01
11.5000,1.711877e-01
11.5020,1.710720e-01
11.5040,1.709564e-01
11.5060,1.708409e-01
11.5080,1.707255e-01
11.5100,1.706102e-01
11.5120,1.704950e-01
11.5140,1.703799e-01
11.5160,1.702649e-01
11.5180,1.701499e-01
11.5200,1.700351e-01
11.5220,1.699204e-01
11.5240,1.698058e-01
11.5260,1.696912e-01
11.5280,1.695768e-01
11.5300,1.694624e-01
11.5320,1.693482e-01
11.5340,1.692341e-01
11.5360,1.691200e-01
11.5380,1.690060e-01
11.5400,1.688922e-01
11.5420,1.687784e-01
11.5440,1.686648e-01
11.5460,1.685512e-01
11.5480,1.684377e-01
11.5500,1.683243e-01
11.5520,1.682110e-01
11.5540,1.680979e-01
11.5560,1.679848e-01
11.5580,1.678718e-01
11.5600,1.677588e-01
11.5620,1.676460e-01
11.5640,1.675333e-01
11.5660,1.674207e-01
11.5680,1.673082e-01
11.5700,1.671957e-01
11.5720,1.670834e-01
11.5740,1.669712e-01
11.5760,1.668590e-01
11.5780,1.667470e-01
11.5800,1.666350e-01
11.5820,1.665231e-01
11.5840,1.664114e-01
11.5860,1.662997e-01
11.5880,1.661881e-01
11.5900,1.660766e-01
11.5920,1.659652e-01
11.5940,1.658539e-01
11.5960,1.657427e-01
11.5980,1.656316e-01
11.6000,1.655205e-01
11.6020,1.654096e-01
11.6040,1.652988e-01
11.6060,1.651880e-01
11.6080,1.650774e-01
11.6100,1.649668e-01
11.6120,1.648563e-01
11.6140,1.647460e-01
11.6160,1.646357e-01
11.6180,1.645255e-01
11.6200,1.644154e-01
11.6220,1.643054e-01
11.6240,1.641954e-01
11.6260,1.640856e-01
11.6280,1.639759e-01
11.6300,1.638663e-01
11.6320,1.637567e-01
11.6340,1.636472e-01
11.6360,1.635379e-01
11.6380,1.634286e-01
11.6400,1.633194e-01
11.6420,1.632103e-01
11.6440,1.631013e-01
11.6460,1.629924e-01
11.6480,1.628836e-01
11.6500,1.627749e-01
11.6520,1.626662e-01
11.6540,1.625577e-01
11.6560,1.624492e-01
11.6580,1.623409e-01
11.6600,1.622326e-01
11.6620,1.621244e-01
11.6640,1.620163e-01
11.6660,1.619083e-01
11.6680,1.618004e-01
11.6700,1.616925e-01
11.6720,1.615848e-01
11.6740,1.614772e-01
11.6760,1.613696e-01
11.6780,1.612621e-01
11.6800,1.611548e-01
11.6820,1.610475e-01
11.6840,1.609403e-01
11.6860,1.608332e-01
11.6880,1.607261e-01
11.6900,1.606192e-01
11.6920,1.605124e-01
11.6940,1.604056e-01
11.6960,1.602989e-01
11.6980,1.601924e-01
11.7000,1.600859e-01
11.7020,1.599795e-01
11.7040,1.598732e-01
11.7060,1.597669e-01
11.7080,1.596608e-01
11.7100,1.595547e-01
11.7120,1.594488e-01
11.7140,1.593429e-01
11.7160,1.592371e-01
11.7180,1.591314e-01
11.7200,1.590258e-01
11.7220,1.589203e-01
11.7240,1.588149e-01
11.7260,1.587095e-01
11.7280,1.586043e-01
11.7300,1.584991e-01
11.7320,1.583940e-01
11.7340,1.582890e-01
11.7360,1.581841e-01
11.7380,1.580793e-01
11.7400,1.579745e-01
11.7420,1.578699e-01
11.7440,1.577653e-01
11.7460,1.576608e-01
11.7480,1.575564e-01
11.7500,1.574521e-01
11.7520,1.573479e-01
11.7540,1.572438e-01
11.7560,1.571397e-01
11.7580,1.570358e-01
11.7600,1.569319e-01
11.7620,1.568281e-01
11.7640,1.567244e-01
11.7660,1.566208e-01
11.7680,1.565173e-01
11.7700,1.564138e-01
11.7720,1.563105e-01
11.7740,1.562072e-01
11.7760,1.561040e-01
11.7780,1.560009e-01
11.7800,1.558979e-01
11.7820,1.557949e-01
11.7840,1.556921e-01
11.7860,1.555893e-01
11.7880,1.554867e-01
11.7900,1.553841e-01
11.7920,1.552815e-01
11.7940,1.551791e-01
11.7960,1.550768e-01
11.7980,1.549745e-01
11.8000,1.548723e-01
11.8020,1.547703e-01
11.8040,1.546683e-01
11.8060,1.545663e-01
11.8080,1.544645e-01
11.8100,1.543627e-01
11.8120,1.542611e-01
11.8140,1.541595e-01
11.8160,1.540580e-01
11.8180,1.539566e-01
11.8200,1.538552e-01
11.8220,1.537540e-01
11.8240,1.536528e-01
11.8260,1.535517e-01
11.8280,1.534507e-01
11.8300,1.533498e-01
11.8320,1.532490e-01
11.8340,1.531482e-01
11.8360,1.530475e-01
11.8380,1.529470e-01
11.8400,1.528464e-01
11.8420,1.527460e-01
11.8440,1.526457e-01
11.8460,1.525454e-01
11.8480,1.524452e-01
11.8500,1.523452e-01
11.8520,1.522451e-01
11.8540,1.521452e-01
11.8560,1.520454e-01
11.8580,1.519456e-01
11.8600,1.518459e-01
11.8620,1.517463e-01
11.8640,1.516468e-01
11.8660,1.515473e-01
11.8680,1.514480e-01
11.8700,1.513487e-01
11.8720,1.512495e-01
11.8740,1.511504e-01
11.8760,1.510514e-01
11.8780,1.509524e-01
11.8800,1.508535e-01
11.8820,1.507548e-01
11.8840,1.506560e-01
11.8860,1.505574e-01
11.8880,1.504589e-01
11.8900,1.503604e-01
11.8920,1.502620e-01
11.8940,1.501637e-01
11.8960,1.500655e-01
11.8980,1.499673e-01
11.9000,1.498693e-01
11.9020,1.497713e-01
11.9040,1.496734e-01
11.9060,1.495756e-01
11.9080,1.494778e-01
11.9100,1.493802e-01
11.9120,1.492826e-01
11.9140,1.491851e-01
11.9160,1.490876e-01
11.9180,1.489903e-01
11.9200,1.488930e-01
11.9220,1.487958e-01
11.9240,1.486987e-01
11.9260,1.486017e-01
11.9280,1.485047e-01
11.9300,1.484079e-01
11.9320,1.483111e-01
11.9340,1.482144e-01
11.9360,1.481177e-01
11.9380,1.480212e-01
11.9400,1.479247e-01
11.9420,1.478283e-01
11.9440,1.477320e-01
11.9460,1.476357e-01
11.9480,1.475396e-01
11.9500,1.474435e-01
11.9520,1.473475e-01
11.9540,1.472515e-01
11.9560,1.471557e-01
11.9580,1.470599e-01
11.9600,1.469642e-01
11.9620,1.468686e-01
11.9640,1.467731e-01
11.9660,1.466776e-01
11.9680,1.465822e-01
11.9700,1.464869e-01
11.9720,1.463917e-01
11.9740,1.462965e-01
11.9760,1.462014e-01
11.9780,1.461065e-01
11.9800,1.460115e-01
11.9820,1.459167e-01
11.9840,1.458219e-01
11.9860,1.457272e-01
11.9880,1.456326e-01
11.9900,1.455381e-01
11.9920,1.454436e-01
11.9940,1.453492e-01
11.9960,1.452549e-01
11.9980,1.451607e-01
12.0000,1.450665e-01
12.0020,1.449725e-01
12.0040,1.448785e-01
12.0060,1.447845e-01
12.0080,1.446907e-01
12.0100,1.445969e-01
12.0120,1.445032e-01
12.0140,1.444096e-01
12.0160,1.443161e-01
12.0180,1.442226e-01
12.0200,1.441292e-01
12.0220,1.440359e-01
12.0240,1.439426e-01
12.0260,1.438495e-01
12.0280,1.437564e-01
12.0300,1.436633e-01
12.0320,1.435704e-01
12.0340,1.434775e-01
12.0360,1.433847e-01
12.0380,1.432920e-01
12.0400,1.431994e-01
12.0420,1.431068e-01
12.0440,1.430143e-01
12.0460,1.429219e-01
12.0480,1.428296e-01
12.0500,1.427373e-01
12.0520,1.426451e-01
12.0540,1.425530e-01
12.0560,1.424609e-01
12.0580,1.423690e-01
12.0600,1.422771e-01
12.0620,1.421853e-01
12.0640,1.420935e-01
12.0660,1.420018e-01
12.0680,1.419102e-01
12.0700,1.418187e-01
12.0720,1.417272e-01
12.0740,1.416359e-01
12.0760,1.415446e-01
12.0780,1.414533e-01
12.0800,1.413622e-01
12.0820,1.412711e-01
12.0840,1.411801e-01
12.0860,1.410891e-01
12.0880,1.409983e-01
12.0900,1.409075e-01
12.0920,1.408168e-01
12.0940,1.407261e-01
12.0960,1.406355e-01
12.0980,1.405450e-01
12.1000,1.404546e-01
12.1020,1.403642e-01
12.1040,1.402740e-01
12.1060,1.401838e-01
12.1080,1.400936e-01
12.1100,1.400036e-01
12.1120,1.399136e-01
12.1140,1.398236e-01
12.1160,1.397338e-01
12.1180,1.396440e-01
12.1200,1.395543e-01
12.1220,1.394647e-01
12.1240,1.393751e-01
12.1260,1.392856e-01
12.1280,1.391962e-01
12.1300,1.391069e-01
12.1320,1.390176e-01
12.1340,1.389284e-01
12.1360,1.388393e-01
12.1380,1.387502e-01
12.1400,1.386612e-01
12.1420,1.385723e-01
12.1440,1.384835e-01
12.1460,1.383947e-01
12.1480,1.383060e-01
12.1500,1.382173e-01
12.1520,1.381288e-01
12.1540,1.380403e-01
12.1560,1.379519e-01
12.1580,1.378635e-01
12.1600,1.377752e-01
12.1620,1.376870e-01
12.1640,1.375989e-01
12.1660,1.375108e-01
12.1680,1.374228e-01
12.1700,1.373349e-01
12.1720,1.372471e-01
12.1740,1.371593e-01
12.1760,1.370716e-01
12.1780,1.369839e-01
12.1800,1.368963e-01
12.1820,1.368088e-01
12.1840,1.367214e-01
12.1860,1.366340e-01
12.1880,1.365467e-01
12.1900,1.364595e-01
12.1920,1.363724e-01
12.1940,1.362853e-01
12.1960,1.361983e-01
12.1980,1.361113e-01
12.2000,1.360244e-01
12.2020,1.359376e-01
12.2040,1.358509e-01
12.2060,1.357642e-01
12.2080,1.356776e-01
12.2100,1.355911e-01
12.2120,1.355046e-01
12.2140,1.354182e-01
12.2160,1.353319e-01
12.2180,1.352456e-01
12.2200,1.351595e-01
12.2220,1.350733e-01
12.2240,1.349873e-01
12.2260,1.349013e-01
12.2280,1.348154e-01
12.2300,1.347295e-01
12.2320,1.346438e-01
12.2340,1.345581e-01
12.2360,1.344724e-01
12.2380,1.343868e-01
12.2400,1.343013e-01
12.2420,1.342159e-01
12.2440,1.341305e-01
12.2460,1.340452e-01
12.2480,1.339600e-01
12.2500,1.338748e-01
12.2520,1.337897e-01
12.2540,1.337047e-01
12.2560,1.336197e-01
12.2580,1.335348e-01
12.2600,1.334500e-01
12.2620,1.333653e-01
12.2640,1.332806e-01
12.2660,1.331959e-01
12.2680,1.331114e-01
12.2700,1.330269e-01
12.2720,1.329425e-01
12.2740,1.328581e-01
12.2760,1.327738e-01
12.2780,1.326896e-01
12.2800,1.326054e-01
12.2820,1.325213e-01
12.2840,1.324373e-01
12.2860,1.323534e-01
12.2880,1.322695e-01
12.2900,1.321856e-01
12.2920,1.321019e-01
12.2940,1.320182e-01
12.2960,1.319346e-01
12.2980,1.318510e-01
12.3000,1.317675e-01
12.3020,1.316841e-01
12.3040,1.316007e-01
12.3060,1.315174e-01
12.3080,1.314342e-01
12.3100,1.313510e-01
12.3120,1.312679e-01
12.3140,1.311849e-01
12.3160,1.311019e-01
12.3180,1.310190e-01
12.3200,1.309362e-01
12.3220,1.308534e-01
12.3240,1.307707e-01
12.3260,1.306881e-01
12.3280,1.306055e-01
12.3300,1.305230e-01
12.3320,1.304406e-01
12.3340,1.303582e-01
12.3360,1.302759e-01
12.3380,1.301936e-01
12.3400,1.301114e-01
12.3420,1.300293e-01
12.3440,1.299473e-01
12.3460,1.298653e-01
12.3480,1.297833e-01
12.3500,1.297015e-01
12.3520,1.296197e-01
12.3540,1.295380e-01
12.3560,1.294563e-01
12.3580,1.293747e-01
12.3600,1.292931e-01
12.3620,1.292117e-01
12.3640,1.291303e-01
12.3660,1.290489e-01
12.3680,1.289676e-01
12.3700,1.288864e-01
12.3720,1.288053e-01
12.3740,1.287242e-01
12.3760,1.286431e-01
12.3780,1.285622e-01
12.3800,1.284813e-01
12.3820,1.284004e-01
12.3840,1.283197e-01
12.3860,1.282390e-01
12.3880,1.281583e-01
12.3900,1.280777e-01
12.3920,1.279972e-01
12.3940,1.279168e-01
12.3960,1.278364e-01
12.3980,1.277560e-01
12.4000,1.276758e-01
12.4020,1.275956e-01
12.4040,1.275154e-01
12.4060,1.274353e-01
12.4080,1.273553e-01
12.4100,1.272754e-01
12.4120,1.271955e-01
12.4140,1.271157e-01
12.4160,1.270359e-01
12.4180,1.269562e-01
12.4200,1.268766e-01
12.4220,1.267970e-01
12.4240,1.267175e-01
12.4260,1.266380e-01
12.4280,1.265586e-01
12.4300,1.264793e-01
12.4320,1.264000e-01
12.4340,1.263208e-01
12.4360,1.262417e-01
12.4380,1.261626e-01
12.4400,1.260836e-01
12.4420,1.260046e-01
12.4440,1.259257e-01
12.4460,1.258469e-01
12.4480,1.257681e-01
12.4500,1.256894e-01
12.4520,1.256108e-01
12.4540,1.255322e-01
12.4560,1.254537e-01
12.4580,1.253752e-01
12.4600,1.252968e-01
12.4620,1.252185e-01
12.4640,1.251402e-01
12.4660,1.250620e-01
12.4680,1.249838e-01
12.4700,1.249057e-01
12.4720,1.248277e-01
12.4740,1.247497e-01
12.4760,1.246718e-01
12.4780,1.245940e-01
12.4800,1.245162e-01
12.4820,1.244384e-01
12.4840,1.243608e-01
12.4860,1.242832e-01
12.4880,1.242056e-01
12.4900,1.241281e-01
12.4920,1.240507e-01
12.4940,1.239733e-01
12.4960,1.238960e-01
12.4980,1.238188e-01
12.5000,1.237416e-01
