# Clear-sky DIRECT-NORMAL solar spectral irradiance at the ground, air mass 1.5. Columns:
# wavelength in MICROMETRES, spectral irradiance in W m-2 um-1.
#
# STATUS: MODELLED, NOT MEASURED. Not ASTM G-173. The extraterrestrial input is the companion
# toa_planck_5778k.csv; the atmosphere is a clear-sky direct-beam band model --
#   * Rayleigh scattering, Bird & Riordan (1984) analytic optical depth
#   * Angstrom aerosol, beta = 0.03812, alpha = 1.14 (AOD 0.084 at 500 nm)
#   * ozone Chappuis band, 0.34 atm-cm
#   * the major water-vapour bands and the O2 A-band / CO2 bands as Gaussians in ln(lambda)
# Band CENTRES are spectroscopy. Band STRENGTHS carry one common water multiplier, fitted here to
# 0.093663 so that the AM1.5 integral is the 900.1 W m-2 that defines G-173's direct-normal
# reference. The integral is therefore NOT an independent check of this file; the checks that are
# independent are on shape -- 1.38 um and 1.87 um come out opaque, which is why a SWIR camera is
# blind there, and that was not fitted.
#
# Total: 900.10 W m-2. Transmittance at 1.38 um 0.0248, at 1.87 um 0.0082,
# at 1.06 um 0.9241, at 1.55 um 0.9441.
# Generated by scripts/generate_solar_spectra.py on 2026-09-15 (roadmap M11.3).
wavelength_um,irradiance_w_m2_um
10.3480,2.099537e-02
10.3500,2.071896e-02
10.3520,2.044510e-02
10.3540,2.017378e-02
10.3560,1.990499e-02
10.3580,1.963873e-02
10.3600,1.937498e-02
10.3620,1.911373e-02
10.3640,1.885498e-02
10.3660,1.859872e-02
10.3680,1.834494e-02
10.3700,1.809362e-02
10.3720,1.784477e-02
10.3740,1.759836e-02
10.3760,1.735439e-02
10.3780,1.711285e-02
10.3800,1.687373e-02
10.3820,1.663702e-02
10.3840,1.640270e-02
10.3860,1.617078e-02
10.3880,1.594122e-02
10.3900,1.571404e-02
10.3920,1.548921e-02
10.3940,1.526672e-02
10.3960,1.504656e-02
10.3980,1.482872e-02
10.4000,1.461320e-02
10.4020,1.439997e-02
10.4040,1.418902e-02
10.4060,1.398035e-02
10.4080,1.377395e-02
10.4100,1.356979e-02
10.4120,1.336787e-02
10.4140,1.316818e-02
10.4160,1.297070e-02
10.4180,1.277542e-02
10.4200,1.258233e-02
10.4220,1.239141e-02
10.4240,1.220266e-02
10.4260,1.201606e-02
10.4280,1.183160e-02
10.4300,1.164926e-02
10.4320,1.146903e-02
10.4340,1.129090e-02
10.4360,1.111486e-02
10.4380,1.094088e-02
10.4400,1.076897e-02
10.4420,1.059910e-02
10.4440,1.043127e-02
10.4460,1.026545e-02
10.4480,1.010163e-02
10.4500,9.939810e-03
10.4520,9.779964e-03
10.4540,9.622081e-03
10.4560,9.466147e-03
10.4580,9.312150e-03
10.4600,9.160074e-03
10.4620,9.009905e-03
10.4640,8.861630e-03
10.4660,8.715235e-03
10.4680,8.570705e-03
10.4700,8.428026e-03
10.4720,8.287184e-03
10.4740,8.148165e-03
10.4760,8.010955e-03
10.4780,7.875538e-03
10.4800,7.741902e-03
10.4820,7.610031e-03
10.4840,7.479911e-03
10.4860,7.351528e-03
10.4880,7.224868e-03
10.4900,7.099915e-03
10.4920,6.976656e-03
10.4940,6.855075e-03
10.4960,6.735160e-03
10.4980,6.616894e-03
10.5000,6.500264e-03
10.5020,6.385255e-03
10.5040,6.271852e-03
10.5060,6.160042e-03
10.5080,6.049809e-03
10.5100,5.941139e-03
10.5120,5.834018e-03
10.5140,5.728431e-03
10.5160,5.624364e-03
10.5180,5.521802e-03
10.5200,5.420731e-03
10.5220,5.321136e-03
10.5240,5.223004e-03
10.5260,5.126319e-03
10.5280,5.031067e-03
10.5300,4.937234e-03
10.5320,4.844806e-03
10.5340,4.753769e-03
10.5360,4.664107e-03
10.5380,4.575807e-03
10.5400,4.488855e-03
10.5420,4.403237e-03
10.5440,4.318938e-03
10.5460,4.235945e-03
10.5480,4.154243e-03
10.5500,4.073818e-03
10.5520,3.994657e-03
10.5540,3.916746e-03
10.5560,3.840070e-03
10.5580,3.764616e-03
10.5600,3.690370e-03
10.5620,3.617319e-03
10.5640,3.545448e-03
10.5660,3.474745e-03
10.5680,3.405195e-03
10.5700,3.336786e-03
10.5720,3.269503e-03
10.5740,3.203334e-03
10.5760,3.138265e-03
10.5780,3.074283e-03
10.5800,3.011374e-03
10.5820,2.949526e-03
10.5840,2.888726e-03
10.5860,2.828961e-03
10.5880,2.770217e-03
10.5900,2.712482e-03
10.5920,2.655744e-03
10.5940,2.599989e-03
10.5960,2.545204e-03
10.5980,2.491378e-03
10.6000,2.438499e-03
10.6020,2.386552e-03
10.6040,2.335527e-03
10.6060,2.285411e-03
10.6080,2.236192e-03
10.6100,2.187858e-03
10.6120,2.140396e-03
10.6140,2.093796e-03
10.6160,2.048045e-03
10.6180,2.003131e-03
10.6200,1.959043e-03
10.6220,1.915770e-03
10.6240,1.873299e-03
10.6260,1.831620e-03
10.6280,1.790722e-03
10.6300,1.750592e-03
10.6320,1.711220e-03
10.6340,1.672595e-03
10.6360,1.634706e-03
10.6380,1.597542e-03
10.6400,1.561093e-03
10.6420,1.525347e-03
10.6440,1.490295e-03
10.6460,1.455925e-03
10.6480,1.422228e-03
10.6500,1.389194e-03
10.6520,1.356811e-03
10.6540,1.325070e-03
10.6560,1.293961e-03
10.6580,1.263474e-03
10.6600,1.233599e-03
10.6620,1.204327e-03
10.6640,1.175648e-03
10.6660,1.147553e-03
10.6680,1.120031e-03
10.6700,1.093075e-03
10.6720,1.066674e-03
10.6740,1.040819e-03
10.6760,1.015502e-03
10.6780,9.907131e-04
10.6800,9.664441e-04
10.6820,9.426861e-04
10.6840,9.194305e-04
10.6860,8.966686e-04
10.6880,8.743922e-04
10.6900,8.525928e-04
10.6920,8.312622e-04
10.6940,8.103922e-04
10.6960,7.899749e-04
10.6980,7.700023e-04
10.7000,7.504664e-04
10.7020,7.313596e-04
10.7040,7.126742e-04
10.7060,6.944026e-04
10.7080,6.765374e-04
10.7100,6.590711e-04
10.7120,6.419965e-04
10.7140,6.253064e-04
10.7160,6.089936e-04
10.7180,5.930512e-04
10.7200,5.774723e-04
10.7220,5.622501e-04
10.7240,5.473777e-04
10.7260,5.328487e-04
10.7280,5.186564e-04
10.7300,5.047943e-04
10.7320,4.912562e-04
10.7340,4.780358e-04
10.7360,4.651267e-04
10.7380,4.525231e-04
10.7400,4.402188e-04
10.7420,4.282079e-04
10.7440,4.164846e-04
10.7460,4.050431e-04
10.7480,3.938778e-04
10.7500,3.829832e-04
10.7520,3.723536e-04
10.7540,3.619837e-04
10.7560,3.518682e-04
10.7580,3.420018e-04
10.7600,3.323794e-04
10.7620,3.229959e-04
10.7640,3.138462e-04
10.7660,3.049255e-04
10.7680,2.962290e-04
10.7700,2.877518e-04
10.7720,2.794892e-04
10.7740,2.714368e-04
10.7760,2.635898e-04
10.7780,2.559440e-04
10.7800,2.484948e-04
10.7820,2.412381e-04
10.7840,2.341695e-04
10.7860,2.272849e-04
10.7880,2.205803e-04
10.7900,2.140515e-04
10.7920,2.076947e-04
10.7940,2.015060e-04
10.7960,1.954815e-04
10.7980,1.896176e-04
10.8000,1.839105e-04
10.8020,1.783567e-04
10.8040,1.729527e-04
10.8060,1.676948e-04
10.8080,1.625798e-04
10.8100,1.576044e-04
10.8120,1.527651e-04
10.8140,1.480588e-04
10.8160,1.434823e-04
10.8180,1.390326e-04
10.8200,1.347066e-04
10.8220,1.305013e-04
10.8240,1.264138e-04
10.8260,1.224412e-04
10.8280,1.185808e-04
10.8300,1.148297e-04
10.8320,1.111854e-04
10.8340,1.076450e-04
10.8360,1.042061e-04
10.8380,1.008661e-04
10.8400,9.762258e-05
10.8420,9.447303e-05
10.8440,9.141510e-05
10.8460,8.844646e-05
10.8480,8.556482e-05
10.8500,8.276795e-05
10.8520,8.005367e-05
10.8540,7.741983e-05
10.8560,7.486435e-05
10.8580,7.238517e-05
10.8600,6.998028e-05
10.8620,6.764774e-05
10.8640,6.538562e-05
10.8660,6.319206e-05
10.8680,6.106521e-05
10.8700,5.900329e-05
10.8720,5.700454e-05
10.8740,5.506727e-05
10.8760,5.318978e-05
10.8780,5.137046e-05
10.8800,4.960771e-05
10.8820,4.789996e-05
10.8840,4.624570e-05
10.8860,4.464343e-05
10.8880,4.309172e-05
10.8900,4.158913e-05
10.8920,4.013430e-05
10.8940,3.872586e-05
10.8960,3.736250e-05
10.8980,3.604294e-05
10.9000,3.476592e-05
10.9020,3.353021e-05
10.9040,3.233464e-05
10.9060,3.117802e-05
10.9080,3.005923e-05
10.9100,2.897716e-05
10.9120,2.793073e-05
10.9140,2.691890e-05
10.9160,2.594063e-05
10.9180,2.499493e-05
10.9200,2.408083e-05
10.9220,2.319738e-05
10.9240,2.234366e-05
10.9260,2.151876e-05
10.9280,2.072182e-05
10.9300,1.995198e-05
10.9320,1.920841e-05
10.9340,1.849030e-05
10.9360,1.779687e-05
10.9380,1.712736e-05
10.9400,1.648102e-05
10.9420,1.585713e-05
10.9440,1.525497e-05
10.9460,1.467388e-05
10.9480,1.411318e-05
10.9500,1.357223e-05
10.9520,1.305039e-05
10.9540,1.254706e-05
10.9560,1.206164e-05
10.9580,1.159355e-05
10.9600,1.114223e-05
10.9620,1.070714e-05
10.9640,1.028775e-05
10.9660,9.883537e-06
10.9680,9.494010e-06
10.9700,9.118681e-06
10.9720,8.757081e-06
10.9740,8.408752e-06
10.9760,8.073250e-06
10.9780,7.750145e-06
10.9800,7.439021e-06
10.9820,7.139472e-06
10.9840,6.851105e-06
10.9860,6.573539e-06
10.9880,6.306405e-06
10.9900,6.049345e-06
10.9920,5.802011e-06
10.9940,5.564068e-06
10.9960,5.335189e-06
10.9980,5.115058e-06
11.0000,4.903369e-06
11.0020,4.699826e-06
11.0040,4.504140e-06
11.0060,4.316035e-06
11.0080,4.135241e-06
11.0100,3.961497e-06
11.0120,3.794551e-06
11.0140,3.634159e-06
11.0160,3.480084e-06
11.0180,3.332097e-06
11.0200,3.189977e-06
11.0220,3.053511e-06
11.0240,2.922491e-06
11.0260,2.796718e-06
11.0280,2.675997e-06
11.0300,2.560142e-06
11.0320,2.448972e-06
11.0340,2.342312e-06
11.0360,2.239994e-06
11.0380,2.141853e-06
11.0400,2.047734e-06
11.0420,1.957484e-06
11.0440,1.870955e-06
11.0460,1.788005e-06
11.0480,1.708499e-06
11.0500,1.632304e-06
11.0520,1.559291e-06
11.0540,1.489339e-06
11.0560,1.422327e-06
11.0580,1.358143e-06
11.0600,1.296674e-06
11.0620,1.237815e-06
11.0640,1.181463e-06
11.0660,1.127519e-06
11.0680,1.075887e-06
11.0700,1.026475e-06
11.0720,9.791945e-07
11.0740,9.339601e-07
11.0760,8.906896e-07
11.0780,8.493035e-07
11.0800,8.097256e-07
11.0820,7.718823e-07
11.0840,7.357029e-07
11.0860,7.011193e-07
11.0880,6.680658e-07
11.0900,6.364794e-07
11.0920,6.062994e-07
11.0940,5.774674e-07
11.0960,5.499272e-07
11.0980,5.236249e-07
11.1000,4.985084e-07
11.1020,4.745280e-07
11.1040,4.516355e-07
11.1060,4.297848e-07
11.1080,4.089317e-07
11.1100,3.890336e-07
11.1120,3.700495e-07
11.1140,3.519403e-07
11.1160,3.346680e-07
11.1180,3.181966e-07
11.1200,3.024913e-07
11.1220,2.875187e-07
11.1240,2.732467e-07
11.1260,2.596447e-07
11.1280,2.466831e-07
11.1300,2.343337e-07
11.1320,2.225693e-07
11.1340,2.113639e-07
11.1360,2.006927e-07
11.1380,1.905316e-07
11.1400,1.808578e-07
11.1420,1.716493e-07
11.1440,1.628852e-07
11.1460,1.545451e-07
11.1480,1.466099e-07
11.1500,1.390610e-07
11.1520,1.318808e-07
11.1540,1.250523e-07
11.1560,1.185593e-07
11.1580,1.123862e-07
11.1600,1.065182e-07
11.1620,1.009412e-07
11.1640,9.564143e-08
11.1660,9.060599e-08
11.1680,8.582244e-08
11.1700,8.127887e-08
11.1720,7.696395e-08
11.1740,7.286679e-08
11.1760,6.897704e-08
11.1780,6.528477e-08
11.1800,6.178051e-08
11.1820,5.845523e-08
11.1840,5.530027e-08
11.1860,5.230740e-08
11.1880,4.946874e-08
11.1900,4.677678e-08
11.1920,4.422434e-08
11.1940,4.180458e-08
11.1960,3.951097e-08
11.1980,3.733729e-08
11.2000,3.527760e-08
11.2020,3.332623e-08
11.2040,3.147779e-08
11.2060,2.972714e-08
11.2080,2.806936e-08
11.2100,2.649980e-08
11.2120,2.501399e-08
11.2140,2.360769e-08
11.2160,2.227688e-08
11.2180,2.101770e-08
11.2200,1.982649e-08
11.2220,1.869978e-08
11.2240,1.763424e-08
11.2260,1.662671e-08
11.2280,1.567421e-08
11.2300,1.477386e-08
11.2320,1.392297e-08
11.2340,1.311894e-08
11.2360,1.235931e-08
11.2380,1.164177e-08
11.2400,1.096408e-08
11.2420,1.032415e-08
11.2440,9.719963e-09
11.2460,9.149627e-09
11.2480,8.611333e-09
11.2500,8.103368e-09
11.2520,7.624102e-09
11.2540,7.171991e-09
11.2560,6.745569e-09
11.2580,6.343443e-09
11.2600,5.964294e-09
11.2620,5.606870e-09
11.2640,5.269983e-09
11.2660,4.952507e-09
11.2680,4.653375e-09
11.2700,4.371576e-09
11.2720,4.106149e-09
11.2740,3.856188e-09
11.2760,3.620831e-09
11.2780,3.399263e-09
11.2800,3.190713e-09
11.2820,2.994448e-09
11.2840,2.809779e-09
11.2860,2.636049e-09
11.2880,2.472638e-09
11.2900,2.318961e-09
11.2920,2.174464e-09
11.2940,2.038620e-09
11.2960,1.910935e-09
11.2980,1.790939e-09
11.3000,1.678189e-09
11.3020,1.572266e-09
11.3040,1.472774e-09
11.3060,1.379339e-09
11.3080,1.291608e-09
11.3100,1.209248e-09
11.3120,1.131942e-09
11.3140,1.059393e-09
11.3160,9.913220e-10
11.3180,9.274626e-10
11.3200,8.675652e-10
11.3220,8.113939e-10
11.3240,7.587264e-10
11.3260,7.093528e-10
11.3280,6.630756e-10
11.3300,6.197082e-10
11.3320,5.790749e-10
11.3340,5.410103e-10
11.3360,5.053584e-10
11.3380,4.719722e-10
11.3400,4.407134e-10
11.3420,4.114517e-10
11.3440,3.840645e-10
11.3460,3.584363e-10
11.3480,3.344585e-10
11.3500,3.120290e-10
11.3520,2.910515e-10
11.3540,2.714356e-10
11.3560,2.530963e-10
11.3580,2.359536e-10
11.3600,2.199324e-10
11.3620,2.049621e-10
11.3640,1.909763e-10
11.3660,1.779126e-10
11.3680,1.657125e-10
11.3700,1.543210e-10
11.3720,1.436865e-10
11.3740,1.337605e-10
11.3760,1.244975e-10
11.3780,1.158549e-10
11.3800,1.077925e-10
11.3820,1.002729e-10
11.3840,9.326069e-11
11.3860,8.672298e-11
11.3880,8.062876e-11
11.3900,7.494900e-11
11.3920,6.965652e-11
11.3940,6.472582e-11
11.3960,6.013304e-11
11.3980,5.585582e-11
11.4000,5.187322e-11
11.4020,4.816566e-11
11.4040,4.471478e-11
11.4060,4.150343e-11
11.4080,3.851554e-11
11.4100,3.573609e-11
11.4120,3.315103e-11
11.4140,3.074721e-11
11.4160,2.851236e-11
11.4180,2.643500e-11
11.4200,2.450439e-11
11.4220,2.271050e-11
11.4240,2.104398e-11
11.4260,1.949608e-11
11.4280,1.805863e-11
11.4300,1.672400e-11
11.4320,1.548508e-11
11.4340,1.433522e-11
11.4360,1.326823e-11
11.4380,1.227832e-11
11.4400,1.136011e-11
11.4420,1.050857e-11
11.4440,9.719003e-12
11.4460,8.987046e-12
11.4480,8.308626e-12
11.4500,7.679949e-12
11.4520,7.097482e-12
11.4540,6.557933e-12
11.4560,6.058237e-12
11.4580,5.595540e-12
11.4600,5.167186e-12
11.4620,4.770705e-12
11.4640,4.403795e-12
11.4660,4.064319e-12
11.4680,3.750287e-12
11.4700,3.459848e-12
11.4720,3.191283e-12
11.4740,2.942994e-12
11.4760,2.713494e-12
11.4780,2.501405e-12
11.4800,2.305443e-12
11.4820,2.124418e-12
11.4840,1.957226e-12
11.4860,1.802838e-12
11.4880,1.660304e-12
11.4900,1.528739e-12
11.4920,1.407324e-12
11.4940,1.295296e-12
11.4960,1.191953e-12
11.4980,1.096638e-12
11.5000,1.008746e-12
11.5020,9.277154e-13
11.5040,8.530251e-13
11.5060,7.841930e-13
11.5080,7.207724e-13
11.5100,6.623494e-13
11.5120,6.085412e-13
11.5140,5.589932e-13
11.5160,5.133772e-13
11.5180,4.713898e-13
11.5200,4.327502e-13
11.5220,3.971985e-13
11.5240,3.644946e-13
11.5260,3.344165e-13
11.5280,3.067591e-13
11.5300,2.813326e-13
11.5320,2.579618e-13
11.5340,2.364850e-13
11.5360,2.167526e-13
11.5380,1.986268e-13
11.5400,1.819800e-13
11.5420,1.666947e-13
11.5440,1.526624e-13
11.5460,1.397832e-13
11.5480,1.279645e-13
11.5500,1.171214e-13
11.5520,1.071753e-13
11.5540,9.805399e-14
11.5560,8.969070e-14
11.5580,8.202405e-14
11.5600,7.499745e-14
11.5620,6.855880e-14
11.5640,6.266013e-14
11.5660,5.725728e-14
11.5680,5.230958e-14
11.5700,4.777964e-14
11.5720,4.363304e-14
11.5740,3.983813e-14
11.5760,3.636581e-14
11.5780,3.318932e-14
11.5800,3.028406e-14
11.5820,2.762742e-14
11.5840,2.519864e-14
11.5860,2.297864e-14
11.5880,2.094989e-14
11.5900,1.909630e-14
11.5920,1.740312e-14
11.5940,1.585677e-14
11.5960,1.444483e-14
11.5980,1.315589e-14
11.6000,1.197947e-14
11.6020,1.090598e-14
11.6040,9.926615e-15
11.6060,9.033319e-15
11.6080,8.218697e-15
11.6100,7.475977e-15
11.6120,6.798956e-15
11.6140,6.181953e-15
11.6160,5.619766e-15
11.6180,5.107635e-15
11.6200,4.641201e-15
11.6220,4.216477e-15
11.6240,3.829816e-15
11.6260,3.477882e-15
11.6280,3.157623e-15
11.6300,2.866252e-15
11.6320,2.601218e-15
11.6340,2.360194e-15
11.6360,2.141050e-15
11.6380,1.941843e-15
11.6400,1.760799e-15
11.6420,1.596296e-15
11.6440,1.446855e-15
11.6460,1.311126e-15
11.6480,1.187877e-15
11.6500,1.075986e-15
11.6520,9.744272e-16
11.6540,8.822664e-16
11.6560,7.986520e-16
11.6580,7.228078e-16
11.6600,6.540268e-16
11.6620,5.916644e-16
11.6640,5.351341e-16
11.6660,4.839015e-16
11.6680,4.374801e-16
11.6700,3.954274e-16
11.6720,3.573403e-16
11.6740,3.228525e-16
11.6760,2.916306e-16
11.6780,2.633715e-16
11.6800,2.377995e-16
11.6820,2.146643e-16
11.6840,1.937382e-16
11.6860,1.748143e-16
11.6880,1.577048e-16
11.6900,1.422392e-16
11.6920,1.282626e-16
11.6940,1.156343e-16
11.6960,1.042268e-16
11.6980,9.392435e-17
11.7000,8.462193e-17
11.7020,7.622431e-17
11.7040,6.864515e-17
11.7060,6.180618e-17
11.7080,5.563648e-17
11.7100,5.007178e-17
11.7120,4.505385e-17
11.7140,4.052996e-17
11.7160,3.645238e-17
11.7180,3.277789e-17
11.7200,2.946737e-17
11.7220,2.648542e-17
11.7240,2.380003e-17
11.7260,2.138224e-17
11.7280,1.920587e-17
11.7300,1.724724e-17
11.7320,1.548496e-17
11.7340,1.389970e-17
11.7360,1.247400e-17
11.7380,1.119207e-17
11.7400,1.003968e-17
11.7420,9.003970e-18
11.7440,8.073328e-18
11.7460,7.237284e-18
11.7480,6.486390e-18
11.7500,5.812123e-18
11.7520,5.206799e-18
11.7540,4.663490e-18
11.7560,4.175952e-18
11.7580,3.738557e-18
11.7600,3.346236e-18
11.7620,2.994422e-18
11.7640,2.679005e-18
11.7660,2.396282e-18
11.7680,2.142921e-18
11.7700,1.915923e-18
11.7720,1.712591e-18
11.7740,1.530499e-18
11.7760,1.367464e-18
11.7780,1.221525e-18
11.7800,1.090918e-18
11.7820,9.740599e-19
11.7840,8.695257e-19
11.7860,7.760372e-19
11.7880,6.924461e-19
11.7900,6.177213e-19
11.7920,5.509376e-19
11.7940,4.912645e-19
11.7960,4.379570e-19
11.7980,3.903467e-19
11.8000,3.478344e-19
11.8020,3.098829e-19
11.8040,2.760104e-19
11.8060,2.457855e-19
11.8080,2.188214e-19
11.8100,1.947718e-19
11.8120,1.733265e-19
11.8140,1.542079e-19
11.8160,1.371674e-19
11.8180,1.219825e-19
11.8200,1.084543e-19
11.8220,9.640481e-20
11.8240,8.567476e-20
11.8260,7.612188e-20
11.8280,6.761895e-20
11.8300,6.005230e-20
11.8320,5.332037e-20
11.8340,4.733244e-20
11.8360,4.200749e-20
11.8380,3.727321e-20
11.8400,3.306503e-20
11.8420,2.932534e-20
11.8440,2.600275e-20
11.8460,2.305141e-20
11.8480,2.043043e-20
11.8500,1.810337e-20
11.8520,1.603775e-20
11.8540,1.420460e-20
11.8560,1.257814e-20
11.8580,1.113540e-20
11.8600,9.855907e-21
11.8620,8.721460e-21
11.8640,7.715844e-21
11.8660,6.824632e-21
11.8680,6.034992e-21
11.8700,5.335506e-21
11.8720,4.716025e-21
11.8740,4.167523e-21
11.8760,3.681980e-21
11.8780,3.252267e-21
11.8800,2.872052e-21
11.8820,2.535711e-21
11.8840,2.238250e-21
11.8860,1.975235e-21
11.8880,1.742730e-21
11.8900,1.537244e-21
11.8920,1.355678e-21
11.8940,1.195285e-21
11.8960,1.053629e-21
11.8980,9.285488e-22
11.9000,8.181313e-22
11.9020,7.206798e-22
11.9040,6.346916e-22
11.9060,5.588357e-22
11.9080,4.919337e-22
11.9100,4.329422e-22
11.9120,3.809379e-22
11.9140,3.351038e-22
11.9160,2.947172e-22
11.9180,2.591388e-22
11.9200,2.278034e-22
11.9220,2.002114e-22
11.9240,1.759213e-22
11.9260,1.545427e-22
11.9280,1.357311e-22
11.9300,1.191822e-22
11.9320,1.046270e-22
11.9340,9.182836e-23
11.9360,8.057692e-23
11.9380,7.068791e-23
11.9400,6.199838e-23
11.9420,5.436459e-23
11.9440,4.765983e-23
11.9460,4.177241e-23
11.9480,3.660388e-23
11.9500,3.206751e-23
11.9520,2.808692e-23
11.9540,2.459480e-23
11.9560,2.153194e-23
11.9580,1.884619e-23
11.9600,1.649166e-23
11.9620,1.442798e-23
11.9640,1.261965e-23
11.9660,1.103544e-23
11.9680,9.647894e-24
11.9700,8.432876e-24
11.9720,7.369184e-24
11.9740,6.438185e-24
11.9760,5.623517e-24
11.9780,4.910808e-24
11.9800,4.287442e-24
11.9820,3.742347e-24
11.9840,3.265805e-24
11.9860,2.849291e-24
11.9880,2.485328e-24
11.9900,2.167360e-24
11.9920,1.889638e-24
11.9940,1.647126e-24
11.9960,1.435408e-24
11.9980,1.250616e-24
12.0000,1.089365e-24
12.0020,9.486868e-25
12.0040,8.259862e-25
12.0060,7.189904e-25
12.0080,6.257110e-25
12.0100,5.444084e-25
12.0120,4.735613e-25
12.0140,4.118395e-25
12.0160,3.580800e-25
12.0180,3.112667e-25
12.0200,2.705114e-25
12.0220,2.350384e-25
12.0240,2.041702e-25
12.0260,1.773154e-25
12.0280,1.539575e-25
12.0300,1.336459e-25
12.0320,1.159875e-25
12.0340,1.006391e-25
12.0360,8.730172e-26
12.0380,7.571455e-26
12.0400,6.565024e-26
12.0420,5.691067e-26
12.0440,4.932324e-26
12.0460,4.273758e-26
12.0480,3.702275e-26
12.0500,3.206476e-26
12.0520,2.776437e-26
12.0540,2.403522e-26
12.0560,2.080218e-26
12.0580,1.799991e-26
12.0600,1.557156e-26
12.0620,1.346774e-26
12.0640,1.164549e-26
12.0660,1.006750e-26
12.0680,8.701333e-27
12.0700,7.518838e-27
12.0720,6.495555e-27
12.0740,5.610254e-27
12.0760,4.844505e-27
12.0780,4.182318e-27
12.0800,3.609819e-27
12.0820,3.114974e-27
12.0840,2.687351e-27
12.0860,2.317901e-27
12.0880,1.998786e-27
12.0900,1.723212e-27
12.0920,1.485292e-27
12.0940,1.279928e-27
12.0960,1.102708e-27
12.0980,9.498092e-28
12.1000,8.179243e-28
12.1020,7.041915e-28
12.1040,6.061352e-28
12.1060,5.216140e-28
12.1080,4.487764e-28
12.1100,3.860218e-28
12.1120,3.319669e-28
12.1140,2.854164e-28
12.1160,2.453376e-28
12.1180,2.108388e-28
12.1200,1.811500e-28
12.1220,1.556063e-28
12.1240,1.336341e-28
12.1260,1.147384e-28
12.1280,9.849220e-29
12.1300,8.452712e-29
12.1320,7.252567e-29
12.1340,6.221411e-29
12.1360,5.335652e-29
12.1380,4.574964e-29
12.1400,3.921836e-29
12.1420,3.361187e-29
12.1440,2.880034e-29
12.1460,2.467199e-29
12.1480,2.113063e-29
12.1500,1.809350e-29
12.1520,1.548939e-29
12.1540,1.325709e-29
12.1560,1.134393e-29
12.1580,9.704678e-30
12.1600,8.300429e-30
12.1620,7.097770e-30
12.1640,6.067997e-30
12.1660,5.186458e-30
12.1680,4.431987e-30
12.1700,3.786416e-30
12.1720,3.234151e-30
12.1740,2.761815e-30
12.1760,2.357931e-30
12.1780,2.012659e-30
12.1800,1.717558e-30
12.1820,1.465397e-30
12.1840,1.249976e-30
12.1860,1.065983e-30
12.1880,9.088700e-31
12.1900,7.747398e-31
12.1920,6.602564e-31
12.1940,5.625643e-31
12.1960,4.792195e-31
12.1980,4.081310e-31
12.2000,3.475103e-31
12.2020,2.958276e-31
12.2040,2.517751e-31
12.2060,2.142348e-31
12.2080,1.822511e-31
12.2100,1.550078e-31
12.2120,1.318076e-31
12.2140,1.120548e-31
12.2160,9.524092e-32
12.2180,8.093201e-32
12.2200,6.875758e-32
12.2220,5.840154e-32
12.2240,4.959429e-32
12.2260,4.210587e-32
12.2280,3.574023e-32
12.2300,3.033024e-32
12.2320,2.573346e-32
12.2340,2.182853e-32
12.2360,1.851205e-32
12.2380,1.569599e-32
12.2400,1.330538e-32
12.2420,1.127638e-32
12.2440,9.554685e-33
12.2460,8.094078e-33
12.2480,6.855242e-33
12.2500,5.804738e-33
12.2520,4.914133e-33
12.2540,4.159257e-33
12.2560,3.519568e-33
12.2580,2.977608e-33
12.2600,2.518550e-33
12.2620,2.129798e-33
12.2640,1.800658e-33
12.2660,1.522050e-33
12.2680,1.286269e-33
12.2700,1.086775e-33
12.2720,9.180219e-34
12.2740,7.753031e-34
12.2760,6.546293e-34
12.2780,5.526176e-34
12.2800,4.664011e-34
12.2820,3.935501e-34
12.2840,3.320062e-34
12.2860,2.800258e-34
12.2880,2.361325e-34
12.2900,1.990762e-34
12.2920,1.677989e-34
12.2940,1.414050e-34
12.2960,1.191370e-34
12.2980,1.003540e-34
12.3000,8.451410e-35
12.3020,7.115903e-35
12.3040,5.990146e-35
12.3060,5.041402e-35
12.3080,4.242012e-35
12.3100,3.568611e-35
12.3120,3.001466e-35
12.3140,2.523914e-35
12.3160,2.121889e-35
12.3180,1.783519e-35
12.3200,1.498788e-35
12.3220,1.259244e-35
12.3240,1.057759e-35
12.3260,8.883239e-36
12.3280,7.458705e-36
12.3300,6.261279e-36
12.3320,5.254973e-36
12.3340,4.409463e-36
12.3360,3.699209e-36
12.3380,3.102702e-36
12.3400,2.601833e-36
12.3420,2.181358e-36
12.3440,1.828448e-36
12.3460,1.532311e-36
12.3480,1.283866e-36
12.3500,1.075476e-36
12.3520,9.007221e-37
12.3540,7.542053e-37
12.3560,6.313893e-37
12.3580,5.284622e-37
12.3600,4.422213e-37
12.3620,3.699769e-37
12.3640,3.094702e-37
12.3660,2.588049e-37
12.3680,2.163892e-37
12.3700,1.808874e-37
12.3720,1.511788e-37
12.3740,1.263232e-37
12.3760,1.055323e-37
12.3780,8.814495e-38
12.3800,7.360712e-38
12.3820,6.145432e-38
12.3840,5.129740e-38
12.3860,4.281035e-38
12.3880,3.572011e-38
12.3900,2.979802e-38
12.3920,2.485266e-38
12.3940,2.072379e-38
12.3960,1.727733e-38
12.3980,1.440108e-38
12.4000,1.200120e-38
12.4020,9.999215e-39
12.4040,8.329490e-39
12.4060,6.937174e-39
